VARIABLES=X,T

ZONE T="0" i=10, ZONETYPE=ORDERED,DATAPACKING=POINT
0.050000	4.7357747467
 0.150000	11.2079070735
 0.250000	16.6817640211
 0.350000	21.1584167161
 0.450000	24.6388217384
 0.550000	27.1237819286
 0.650000	28.6139134939
 0.750000	29.1096207613
 0.850000	28.6110796117
 0.950000	27.1182302733
 
