VARIABLES=X,T

ZONE T="0" i=10, ZONETYPE=ORDERED,DATAPACKING=POINT
0.050000	4.7303874138
 0.150000	11.1919658033
 0.250000	16.6559219553
 0.350000	21.1237326493
 0.450000	24.5967167376
 0.550000	27.0759811091
 0.650000	28.5623753390
 0.750000	29.0564568794
 0.850000	28.5584682199
 0.950000	27.0683269524
 
