VARIABLES=X,T

ZONE T="0" i=10, ZONETYPE=ORDERED,DATAPACKING=POINT
0.050000	4.7495971548
 0.150000	11.2488079697
 0.250000	16.7480676242
 0.350000	21.2474064515
 0.450000	24.7468515411
 0.550000	27.2464256284
 0.650000	28.7461461641
 0.750000	29.2460245981
 0.850000	28.7460659113
 0.950000	27.2462684110
 
