VARIABLES=X,T

ZONE T="0" i=10, ZONETYPE=ORDERED,DATAPACKING=POINT
0.050000	4.7451204359
 0.150000	11.2355612321
 0.250000	16.7265936098
 0.350000	21.2185849883
 0.450000	24.7118634947
 0.550000	27.2067045204
 0.650000	28.7033194377
 0.750000	29.2018469393
 0.850000	28.7023473559
 0.950000	27.2048001848
 
