VARIABLES=X,T

ZONE T="0" i=10, ZONETYPE=ORDERED,DATAPACKING=POINT
0.050000	4.7493560747
 0.150000	11.2480946068
 0.250000	16.7469112062
 0.350000	21.2458543589
 0.450000	24.7449673657
 0.550000	27.2442865684
 0.650000	28.7438398604
 0.750000	29.2436455440
 0.850000	28.7437115809
 0.950000	27.2440352652
 
