VARIABLES=X,T

ZONE T="0" i=10, ZONETYPE=ORDERED,DATAPACKING=POINT
0.050000	4.7496535262
 0.150000	11.2489747743
 0.250000	16.7483380277
 0.350000	21.2477693749
 0.450000	24.7472921148
 0.550000	27.2469258015
 0.650000	28.7466854435
 0.750000	29.2465808886
 0.850000	28.7466164207
 0.950000	27.2467905840
 
