VARIABLES=X,TEMPERATURE
ZONE I=12 ZONETYPE=ORDERED DATAPACKING=POINT
0.000000	1.000000
0.050000	4.749681
0.150000	11.249055
0.250000	16.748468
0.350000	21.247944
0.450000	24.747504
0.550000	27.247166
0.650000	28.746945
0.750000	29.246849
0.850000	28.746881
0.950000	27.247042
1.000000	0.000000
